ip,domains,product,last_seen,first_seen
13.208.211.184,['ec2-13-208-211-184.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-23
45.204.207.235,[],Supershell C2,2025-08-23,2025-08-23
185.174.135.178,[],Sliver,2025-10-17,2025-08-24
91.206.169.22,[],Sliver,2025-10-17,2025-08-24
13.124.41.24,['ec2-13-124-41-24.ap-northeast-2.compute.amazonaws.com'],Panda C2,2025-09-03,2025-08-24
79.116.56.221,['79-116-56-221.digimobil.es'],Orcus RAT Trojan,2025-09-19,2025-08-24
3.29.129.213,['ec2-3-29-129-213.me-central-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
13.126.53.8,['ec2-13-126-53-8.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
54.216.23.135,['ec2-54-216-23-135.eu-west-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
41.252.21.213,['41.252.21.213.ADSL.ZS1.dynamic.ltt.ly'],Metasploit,2025-09-19,2025-08-24
13.49.74.241,['ec2-13-49-74-241.eu-north-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
121.43.28.208,[],Cobalt Strike C2,2025-10-17,2025-08-24
13.247.181.66,['ec2-13-247-181-66.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
16.78.46.25,['ec2-16-78-46-25.ap-southeast-3.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
156.238.243.111,[],Cobalt Strike,2025-09-19,2025-08-24
52.215.190.215,['ec2-52-215-190-215.eu-west-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
154.92.177.214,[],Cobalt Strike,2025-10-09,2025-08-24
47.236.228.89,[],Sliver,2025-10-17,2025-08-24
18.162.191.167,['ec2-18-162-191-167.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
45.79.28.93,['li1127-93.members.linode.com'],Sliver,2025-09-29,2025-08-24
78.47.96.168,['static.168.96.47.78.clients.your-server.de'],Sliver,2025-09-24,2025-08-24
196.251.116.42,[],Cobalt Strike,2025-09-19,2025-08-24
107.173.50.53,['107-173-50-53-host.colocrossing.com'],Sliver,2025-10-17,2025-08-24
13.115.173.150,['ec2-13-115-173-150.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
196.251.116.35,[],Cobalt Strike,2025-09-19,2025-08-24
18.153.97.222,['ec2-18-153-97-222.eu-central-1.compute.amazonaws.com'],NetBus Trojan,2025-09-19,2025-08-24
3.76.80.39,['ec2-3-76-80-39.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
103.215.77.42,[],Sliver,2025-10-17,2025-08-24
188.226.169.207,[],Havoc,2025-09-09,2025-08-24
35.152.73.194,['ec2-35-152-73-194.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
117.158.227.61,[],Panda C2,2025-10-17,2025-08-24
13.208.252.203,['ec2-13-208-252-203.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
164.92.204.170,[],Sliver,2025-09-29,2025-08-24
178.16.55.53,[],Cobalt Strike,2025-10-17,2025-08-24
16.162.90.74,['ec2-16-162-90-74.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
18.61.166.4,['ec2-18-61-166-4.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
13.239.199.169,['ec2-13-239-199-169.ap-southeast-2.compute.amazonaws.com'],Havoc,2025-09-19,2025-08-24
47.129.184.76,['ec2-47-129-184-76.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
16.162.254.159,['ec2-16-162-254-159.ap-east-1.compute.amazonaws.com'],Metasploit,2025-08-25,2025-08-24
16.24.147.61,['ec2-16-24-147-61.me-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
185.163.45.52,['no-rdns.mivocloud.com'],Sliver,2025-09-27,2025-08-24
13.209.206.252,['ec2-13-209-206-252.ap-northeast-2.compute.amazonaws.com'],Panda C2,2025-09-19,2025-08-24
13.38.60.187,['ec2-13-38-60-187.eu-west-3.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
43.202.60.101,['ec2-43-202-60-101.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
150.139.144.144,[],XtremeRAT Trojan,2025-08-28,2025-08-24
38.33.184.253,[],Cobalt Strike,2025-09-19,2025-08-24
122.152.196.122,[],Cobalt Strike,2025-10-17,2025-08-24
45.192.200.144,[],Cobalt Strike,2025-10-09,2025-08-24
65.1.85.28,['ec2-65-1-85-28.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
45.192.202.209,[],Cobalt Strike,2025-10-09,2025-08-24
13.124.30.226,['ec2-13-124-30-226.ap-northeast-2.compute.amazonaws.com'],Panda C2,2025-08-31,2025-08-24
123.57.177.33,[],Cobalt Strike,2025-09-19,2025-08-24
43.204.36.69,['ec2-43-204-36-69.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
18.162.142.171,['ec2-18-162-142-171.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
13.124.234.182,['ec2-13-124-234-182.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
216.250.107.10,[],DcRat,2025-09-19,2025-08-24
106.14.194.222,[],Panda C2,2025-08-27,2025-08-24
209.38.89.184,[],Hak5 Cloud C2,2025-08-28,2025-08-24
98.130.134.102,['ec2-98-130-134-102.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
18.181.196.0,['ec2-18-181-196-0.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
43.100.18.178,['hag505.com'],Cobalt Strike,2025-10-17,2025-08-24
103.235.75.42,[],Havoc,2025-10-17,2025-08-24
45.192.193.83,[],Cobalt Strike,2025-10-09,2025-08-24
45.192.201.77,[],Cobalt Strike,2025-10-09,2025-08-24
16.62.1.198,['ec2-16-62-1-198.eu-central-2.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
152.32.247.91,[],Quasar RAT,2025-10-17,2025-08-24
35.179.134.229,['ec2-35-179-134-229.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-24
51.48.106.131,['ec2-51-48-106-131.eu-south-2.compute.amazonaws.com'],NetBus Trojan,2025-09-17,2025-08-24
156.238.243.109,[],Cobalt Strike,2025-10-17,2025-08-24
8.141.90.104,[],Cobalt Strike,2025-10-04,2025-08-24
3.96.150.181,['ec2-3-96-150-181.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
38.33.184.240,[],Cobalt Strike,2025-10-09,2025-08-24
113.192.6.34,[],Sliver,2025-10-17,2025-08-24
51.112.45.122,['ec2-51-112-45-122.me-central-1.compute.amazonaws.com'],Metasploit,2025-09-17,2025-08-24
170.64.217.39,[],Supershell C2,2025-09-21,2025-08-24
194.59.31.139,[],Orcus RAT Trojan,2025-09-19,2025-08-25
13.50.5.209,['ec2-13-50-5-209.eu-north-1.compute.amazonaws.com'],NetBus Trojan,2025-09-05,2025-08-25
104.248.144.119,[],Mythic,2025-09-19,2025-08-25
3.107.113.235,['ec2-3-107-113-235.ap-southeast-2.compute.amazonaws.com'],Cobalt Strike,2025-09-19,2025-08-25
51.17.222.120,['ec2-51-17-222-120.il-central-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-25
118.195.148.180,[],Cobalt Strike,2025-09-29,2025-08-25
104.37.184.171,['adm05.nfsemunicipal2.cloud'],Sliver,2025-10-17,2025-08-25
45.200.192.74,[],Cobalt Strike,2025-10-09,2025-08-25
46.62.172.170,['static.170.172.62.46.clients.your-server.de'],Sliver,2025-09-19,2025-08-25
3.28.219.45,['ec2-3-28-219-45.me-central-1.compute.amazonaws.com'],Metasploit,2025-08-30,2025-08-25
8.130.167.250,[],Cobalt Strike,2025-09-19,2025-08-25
13.208.168.98,['ec2-13-208-168-98.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-08-28,2025-08-25
159.223.239.35,[],Sliver,2025-10-17,2025-08-25
16.162.89.178,['ec2-16-162-89-178.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
89.169.5.167,[],Sliver,2025-09-28,2025-08-25
13.245.6.60,['ec2-13-245-6-60.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
154.219.115.107,[],Cobalt Strike,2025-09-19,2025-08-25
198.144.189.90,['198-144-189-90-host.colocrossing.com'],Metasploit,2025-10-17,2025-08-25
51.112.230.199,['ec2-51-112-230-199.me-central-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
45.192.200.131,[],Cobalt Strike,2025-10-09,2025-08-25
45.192.202.204,[],Cobalt Strike,2025-10-09,2025-08-25
101.132.186.25,[],Mythic,2025-10-06,2025-08-25
45.192.193.72,[],Cobalt Strike,2025-10-09,2025-08-25
35.178.174.56,['ec2-35-178-174-56.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
159.65.155.15,[],Mythic,2025-10-01,2025-08-25
43.207.210.79,['ec2-43-207-210-79.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
106.54.239.134,[],Cobalt Strike,2025-10-17,2025-08-25
43.243.73.187,[],Cobalt Strike,2025-10-01,2025-08-25
3.94.214.8,['ec2-3-94-214-8.compute-1.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
45.86.155.104,['104.155.86.45.in-addr.arpa'],Havoc,2025-09-19,2025-08-25
112.124.61.206,[],Mythic,2025-09-29,2025-08-25
51.255.46.245,['245.ip-51-255-46.eu'],Metasploit,2025-10-17,2025-08-25
16.26.105.63,['ec2-16-26-105-63.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
115.216.38.181,[],Panda C2,2025-09-19,2025-08-25
46.124.74.55,['046124074055.public.t-mobile.at'],Hak5 Cloud C2,2025-10-01,2025-08-25
158.220.121.238,['google.google.com'],Sliver,2025-10-17,2025-08-25
14.103.164.134,[],Sliver,2025-10-17,2025-08-25
38.14.248.18,[],Cobalt Strike,2025-09-19,2025-08-25
34.209.189.123,"['mdt2omcbs.com', 'ec2-34-209-189-123.us-west-2.compute.amazonaws.com']",Cobalt Strike,2025-09-19,2025-08-25
3.8.210.204,['ec2-3-8-210-204.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
13.232.178.111,['ec2-13-232-178-111.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
2.224.144.191,['2-224-144-191.ip170.fastwebnet.it'],DarkComet Trojan,2025-10-17,2025-08-25
5.230.249.62,['vps6891f4241e42e243168943.noezserver.de'],Sliver,2025-09-19,2025-08-25
79.76.60.184,[],Sliver,2025-09-19,2025-08-25
16.78.220.152,['ec2-16-78-220-152.ap-southeast-3.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-25
74.161.152.150,[],Quasar RAT,2025-09-19,2025-08-25
103.146.158.19,[],Supershell C2,2025-10-09,2025-08-25
104.225.234.132,['104.225.234.132.16clouds.com'],Supershell C2,2025-09-21,2025-08-25
3.131.91.218,['ec2-3-131-91-218.us-east-2.compute.amazonaws.com'],Cobalt Strike,2025-09-19,2025-08-26
13.51.193.31,['ec2-13-51-193-31.eu-north-1.compute.amazonaws.com'],Metasploit,2025-08-28,2025-08-26
13.245.108.73,['ec2-13-245-108-73.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
16.26.41.46,['ec2-16-26-41-46.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
43.198.100.149,['ec2-43-198-100-149.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
54.186.0.163,['ec2-54-186-0-163.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-26
107.173.61.3,['107-173-61-3-host.colocrossing.com'],Sliver,2025-09-24,2025-08-26
8.156.71.108,[],Cobalt Strike,2025-09-24,2025-08-26
15.222.61.187,['ec2-15-222-61-187.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
202.95.9.248,[],Cobalt Strike C2,2025-09-24,2025-08-26
3.64.8.153,['ec2-3-64-8-153.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
130.193.41.75,[],Havoc,2025-09-16,2025-08-26
85.120.81.144,['clinic-at.it.com'],Sliver,2025-10-17,2025-08-26
204.141.229.24,[],Panda C2,2025-10-09,2025-08-26
1.14.101.23,[],Cobalt Strike,2025-10-07,2025-08-26
103.245.237.112,[],Sliver,2025-10-11,2025-08-26
107.150.0.239,[],Cobalt Strike,2025-08-26,2025-08-26
15.161.246.58,['ec2-15-161-246-58.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
16.63.167.24,['ec2-16-63-167-24.eu-central-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
149.210.46.98,['149-210-46-98.mobile.nym.cosmote.net'],Gh0st RAT Trojan,2025-09-24,2025-08-26
34.230.86.70,['ec2-34-230-86-70.compute-1.amazonaws.com'],Metasploit,2025-09-19,2025-08-26
43.218.46.34,['ec2-43-218-46-34.ap-southeast-3.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
16.162.19.115,['ec2-16-162-19-115.ap-east-1.compute.amazonaws.com'],Metasploit,2025-08-26,2025-08-26
168.245.203.23,[],Metasploit,2025-09-24,2025-08-26
13.40.67.51,['ec2-13-40-67-51.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
104.233.252.4,[],Cobalt Strike,2025-09-24,2025-08-26
103.59.160.219,['ip-103-59-160-219.indovm.com'],AsyncRAT,2025-09-28,2025-08-26
52.56.161.201,['ec2-52-56-161-201.eu-west-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-26
118.195.183.125,[],Supershell C2,2025-10-17,2025-08-26
101.37.80.173,[],Cobalt Strike,2025-09-26,2025-08-27
94.98.224.81,[],XtremeRAT Trojan,2025-09-29,2025-08-27
18.61.64.35,['ec2-18-61-64-35.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
68.183.183.150,[],Havoc,2025-10-17,2025-08-27
165.232.148.135,[],Mythic,2025-09-25,2025-08-27
3.38.211.227,['ec2-3-38-211-227.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
13.124.34.218,"['piggycell.com', 'ec2-13-124-34-218.ap-northeast-2.compute.amazonaws.com']",Panda C2,2025-09-09,2025-08-27
45.192.200.154,[],Cobalt Strike,2025-10-09,2025-08-27
45.192.200.138,[],Cobalt Strike,2025-10-09,2025-08-27
84.252.95.68,[],Sliver,2025-10-15,2025-08-27
149.210.40.71,['149-210-40-71.mobile.nym.cosmote.net'],Gh0st RAT Trojan,2025-09-11,2025-08-27
3.101.75.188,['ec2-3-101-75-188.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
156.250.30.194,[],Panda C2,2025-10-17,2025-08-27
34.219.161.255,['ec2-34-219-161-255.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
3.145.81.54,['ec2-3-145-81-54.us-east-2.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
66.228.42.166,['66-228-42-166.ip.linodeusercontent.com'],Mythic,2025-09-25,2025-08-27
45.138.16.160,['node.nordy.io'],Metasploit,2025-10-12,2025-08-27
3.144.249.75,['ec2-3-144-249-75.us-east-2.compute.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
164.68.125.2,['vmi2440302.contaboserver.net'],Metasploit,2025-10-17,2025-08-27
52.20.223.66,['ec2-52-20-223-66.compute-1.amazonaws.com'],Metasploit,2025-09-25,2025-08-27
164.92.115.36,[],Sliver,2025-10-12,2025-08-27
117.72.84.117,[],Cobalt Strike,2025-10-12,2025-08-27
18.143.182.68,['ec2-18-143-182-68.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-27
106.53.213.113,[],Cobalt Strike,2025-10-04,2025-08-27
172.245.118.81,['mail.cloudshare.sbs'],Sliver,2025-10-17,2025-08-27
82.115.18.165,[],NanoCore RAT Trojan,2025-09-24,2025-08-27
13.247.180.236,['ec2-13-247-180-236.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-24,2025-08-27
197.224.239.239,[],Mythic,2025-09-25,2025-08-27
92.38.186.17,['mr.best2.example.com'],Sliver,2025-09-25,2025-08-27
176.78.167.33,['dsl-167-33.bl26.telepac.pt'],Hak5 Cloud C2,2025-10-17,2025-08-27
64.20.53.94,['vps3124986.trouble-free.net'],Metasploit,2025-10-07,2025-08-27
51.16.53.115,['ec2-51-16-53-115.il-central-1.compute.amazonaws.com'],Metasploit,2025-09-19,2025-08-27
43.100.27.141,['hag505.com'],Cobalt Strike,2025-10-17,2025-08-27
198.23.197.164,['198-23-197-164-host.colocrossing.com'],Quasar RAT,2025-10-04,2025-08-27
47.115.186.227,[],XtremeRAT Trojan,2025-08-28,2025-08-28
13.67.132.99,[],Cobalt Strike,2025-10-07,2025-08-28
16.51.3.165,['ec2-16-51-3-165.ap-southeast-4.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
13.211.165.39,['ec2-13-211-165-39.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
91.98.26.48,['static.48.26.98.91.clients.your-server.de'],Hak5 Cloud C2,2025-10-12,2025-08-28
20.199.67.52,[],Covenant,2025-10-17,2025-08-28
209.97.175.29,[],Mythic,2025-10-14,2025-08-28
45.204.212.176,[],Cobalt Strike,2025-10-07,2025-08-28
156.238.237.126,[],Cobalt Strike,2025-09-26,2025-08-28
43.205.119.149,['ec2-43-205-119-149.ap-south-1.compute.amazonaws.com'],Metasploit,2025-08-28,2025-08-28
43.163.112.217,[],Cobalt Strike,2025-10-17,2025-08-28
125.131.20.190,[],Cobalt Strike,2025-09-26,2025-08-28
209.74.80.186,['outcompass-rhinobatus.vpsrdns.web-hosting.com'],Metasploit,2025-09-26,2025-08-28
3.72.14.5,['ec2-3-72-14-5.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
18.60.45.20,['ec2-18-60-45-20.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
42.51.45.33,[],Cobalt Strike,2025-10-17,2025-08-28
13.244.107.39,['ec2-13-244-107-39.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
3.101.134.2,['ec2-3-101-134-2.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
3.144.8.213,['ec2-3-144-8-213.us-east-2.compute.amazonaws.com'],NetBus Trojan,2025-09-08,2025-08-28
15.228.224.113,['ec2-15-228-224-113.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
86.95.249.95,['86-95-249-95.fixed.kpn.net'],NanoCore RAT Trojan,2025-09-26,2025-08-28
51.17.64.150,['ec2-51-17-64-150.il-central-1.compute.amazonaws.com'],Metasploit,2025-08-28,2025-08-28
34.241.207.17,['ec2-34-241-207-17.eu-west-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
59.110.83.99,[],Cobalt Strike,2025-09-26,2025-08-28
56.155.117.119,['ec2-56-155-117-119.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
13.212.26.60,['ec2-13-212-26-60.ap-southeast-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
155.94.153.203,[],Cobalt Strike,2025-10-14,2025-08-28
91.229.239.115,['loginp0rtal.net'],Sliver,2025-09-07,2025-08-28
157.245.54.105,[],Sliver,2025-09-26,2025-08-28
143.92.52.208,['xyj8zo.com'],Panda C2,2025-10-04,2025-08-28
74.201.72.76,[],XtremeRAT Trojan,2025-08-28,2025-08-28
18.231.54.154,['ec2-18-231-54-154.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-26,2025-08-28
46.29.160.97,[],Sliver,2025-10-17,2025-08-28
35.79.211.69,['ec2-35-79-211-69.ap-northeast-1.compute.amazonaws.com'],Brute Ratel C4,2025-09-06,2025-08-28
123.57.82.185,[],Supershell C2,2025-09-25,2025-08-28
35.178.187.174,['ec2-35-178-187-174.eu-west-2.compute.amazonaws.com'],Metasploit,2025-10-15,2025-08-29
35.183.244.157,['ec2-35-183-244-157.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
15.160.187.88,['ec2-15-160-187-88.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
54.180.231.78,['ec2-54-180-231-78.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
99.80.82.80,"['ec2-99-80-82-80.eu-west-1.compute.amazonaws.com', 'www.quentintest.com', 'quentintest.com']",Cobalt Strike,2025-09-27,2025-08-29
120.77.206.185,[],Cobalt Strike,2025-09-27,2025-08-29
13.57.194.77,['ec2-13-57-194-77.us-west-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
38.14.16.149,[],Cobalt Strike,2025-09-27,2025-08-29
98.130.45.179,['ec2-98-130-45-179.ap-south-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
13.233.183.66,['ec2-13-233-183-66.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
135.181.41.9,['static.9.41.181.135.clients.your-server.de'],Havoc,2025-10-01,2025-08-29
43.198.90.61,['ec2-43-198-90-61.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
66.23.205.236,[],XtremeRAT Trojan,2025-08-30,2025-08-29
15.228.199.108,['ec2-15-228-199-108.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
18.197.86.186,['ec2-18-197-86-186.eu-central-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
43.199.187.1,['ec2-43-199-187-1.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-29
15.157.65.1,['ec2-15-157-65-1.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-06,2025-08-29
81.71.98.99,[],Cobalt Strike,2025-09-27,2025-08-29
45.192.200.136,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.133,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.132,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.130,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.129,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.135,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.137,[],Cobalt Strike,2025-10-09,2025-08-29
45.192.200.134,[],Cobalt Strike,2025-10-09,2025-08-29
13.113.191.95,['ec2-13-113-191-95.ap-northeast-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
51.94.17.222,['ec2-51-94-17-222.eu-south-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
84.128.19.55,['p54801337.dip0.t-ipconnect.de'],DarkComet Trojan,2025-09-28,2025-08-29
3.36.55.205,['ec2-3-36-55-205.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
47.92.156.201,[],Cobalt Strike,2025-10-01,2025-08-29
3.104.55.247,['ec2-3-104-55-247.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
13.125.239.207,['ec2-13-125-239-207.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-29
45.135.194.43,[],Supershell C2,2025-10-17,2025-08-29
202.95.9.149,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.156,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.144,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.131,[],Cobalt Strike C2,2025-09-28,2025-08-30
144.2.110.95,['bbcs-110-95.pub.wingo.ch'],Hak5 Cloud C2,2025-10-17,2025-08-30
202.95.9.147,[],Cobalt Strike C2,2025-09-28,2025-08-30
192.227.249.141,['192-227-249-141-host.colocrossing.com'],Hak5 Cloud C2,2025-10-17,2025-08-30
202.95.9.145,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.133,[],Cobalt Strike C2,2025-09-28,2025-08-30
8.152.207.173,[],Cobalt Strike,2025-09-28,2025-08-30
213.252.232.249,['FortiProxy'],Sliver,2025-10-17,2025-08-30
34.146.35.229,['229.35.146.34.bc.googleusercontent.com'],Sliver,2025-10-03,2025-08-30
8.218.122.180,[],Cobalt Strike,2025-10-17,2025-08-30
13.236.80.45,['ec2-13-236-80-45.ap-southeast-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
159.255.36.142,[],Sliver,2025-09-28,2025-08-30
43.203.245.7,['ec2-43-203-245-7.ap-northeast-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
15.152.54.166,['ec2-15-152-54-166.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-10-15,2025-08-30
47.117.1.226,[],Cobalt Strike,2025-10-17,2025-08-30
15.168.60.119,['ec2-15-168-60-119.ap-northeast-3.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
16.63.196.185,['ec2-16-63-196-185.eu-central-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
35.182.108.185,['ec2-35-182-108-185.ca-central-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
149.30.255.119,[],Cobalt Strike,2025-09-28,2025-08-30
172.185.168.117,[],Cobalt Strike,2025-09-28,2025-08-30
18.100.143.1,['ec2-18-100-143-1.eu-south-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
43.198.152.132,['ec2-43-198-152-132.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-06,2025-08-30
119.29.254.242,[],Cobalt Strike,2025-10-12,2025-08-30
54.233.120.66,['ec2-54-233-120-66.sa-east-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
3.110.161.179,['ec2-3-110-161-179.ap-south-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
3.249.128.54,['ec2-3-249-128-54.eu-west-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
119.29.231.118,[],Cobalt Strike,2025-10-17,2025-08-30
43.255.158.38,[],Cobalt Strike,2025-09-19,2025-08-30
18.162.133.31,['ec2-18-162-133-31.ap-east-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
13.247.182.61,['ec2-13-247-182-61.af-south-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
54.186.195.1,['ec2-54-186-195-1.us-west-2.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
173.214.226.23,['james3-226-23.csicable.net'],Hak5 Cloud C2,2025-09-28,2025-08-30
13.60.69.12,['ec2-13-60-69-12.eu-north-1.compute.amazonaws.com'],Metasploit,2025-09-28,2025-08-30
202.95.9.150,[],Cobalt Strike C2,2025-09-28,2025-08-30
202.95.9.139,[],Cobalt Strike C2,2025-09-28,2025-08-30
43.139.169.60,[],Cobalt Strike C2,2025-10-17,2025-08-30
45.142.152.235,[],Cobalt Strike,2025-10-07,2025-08-30
15.160.220.146,['ec2-15-160-220-146.eu-south-1.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
16.78.112.50,['ec2-16-78-112-50.ap-southeast-3.compute.amazonaws.com'],Metasploit,2025-09-27,2025-08-30
52.31.69.53,['ec2-52-31-69-53.eu-west-1.compute.amazonaws.com'],Cobalt Strike,2025-09-27,2025-08-30
